gender resp	age	Head_Household	adults_num	gender1	age1	hh1	educ1	contrib1	gender2	age2	hh2	educ2	contrib2	gender3	age3	hh3	educ3	contrib3	gender4	age4	hh4	educ4	contrib4	gender5	age5	hh5	educ5	contrib5	gender6	age6	hh6	educ6	contrib6	gender7	age7	hh7	educ7	contrib7	gender8	age8	hh8	educ8	contrib8	gender9	age9	hh9	educ9	contrib9	gender10	age10	hh10	educ10	contrib10	children_num	children1_num	totalhhcompo	cfw_participation	leave	cfw_worker_num	cfw_age1	cfw_gend1	cfw_age2	cfw_gend2	cfw_age3	cfw_gend3	cfw_age4	cfw_gend4	cfw_age5	cfw_gend5	cashspend_num	spend_age1	spend_gend1	spend_influencer1	spend_age2	spend_gend2	spend_influencer2	spend_age3	spend_gend3	spend_influencer3	spend_age4	spend_gend4	spend_influencer4	spend_age5	spend_gend5	spend_influencer5	slctmonth1	daysworked1	currency1	amount1	slctmonth2	daysworked2	currency2	amount2	slctmonth3	daysworked3	currency3	amount3	slctmonth4	daysworked4	currency4	amount4	slctmonth5	daysworked5	currency5	amount5	slctmonth6	daysworked6	currency6	amount6	slctmonth7	daysworked7	currency7	amount7	why_selected	why	fairselection	level_effort	gender_supervisor	selected	selected_explain	trainings	salary_corect	salary_explain	salary_decided	salarydecision_explain	changes	youth	use1	use2	use3	usage1	usage2	usage3	usage4	usage5	usage6	usage7	usage8	usage9	usage10	usage11	usage12	usage13	usage14	usage15	usage16	usage17	usage18	usage19	usage20	usage21	usage22	usage23	usage24	usage25	usage26	project_lasted	effect_lasted	increased_exp Sorghum	increased_exp Wheat flour	increased_exp Maize	increased_exp Sugar	increased_exp Veg Oil	increased_exp Milk	increased_exp Rice	increased_exp Meat	increased_exp Fish	increased_exp Tea leaves	increased_exp Salt	increased_exp Cow pea	increased_exp Pasta	increased_exp Fruits	increased_exp Soap	increased_exp Water	increased_exp Health	increased_exp Clothes	increased_exp School - Madrassa	increased_exp School - Formal	increased_exp Kerozene	increased_exp Firewood	increased_exp Qhat	increased_exp Tools	increased_exp Books	increased_exp Education	increased_exp Not form above	diffcult_months January	diffcult_months February	diffcult_months March	diffcult_months April	diffcult_months May	diffcult_months June	diffcult_months July	diffcult_months August	diffcult_months September	diffcult_months October	diffcult_months November	diffcult_months December	reasonJan	reasonFeb	reasonMar	reasonApril	reasonMay	reasonJune	reasonJuly	reasonAug	reasonSep	reasonOct	reasonNov	reasonDec	investment	Livelihood category	skills	income_generation	ablegenerate_income	amt	more_work	More_work_no_explain	learning1	learning2	learning3	protection_learning1	protection_learning2	protection_learning3	region_clean	District_clean	Village_clean	male%	age_mean	age_median	educ_mean	educ_highest	educ_median	contrib%	contrib_tot	femalecontrib%	age HHH	gender HHH	cfw_worker_HH%	cfw_worker_women%	cfw_worker_age_mean	cfw_worker_age_median	cashspend_HH_member_%	cashspend_Women%	cashspend_age_ponderated	Total_CFW_earned_USD	Total_CFW_earned_per_familymember
Male	24	No	6	Male	60	Yes	Completed secondary school	Yes	Female	45	0	No formal education	No	Male	24	0	Some secondary school	Yes	Female	22	0	Completed secondary school	No	Female	20	0	Completed secondary school	No	Male	18	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Yes	No	1	24	Male	0	0	0	0	0	0	0	0	2	60	Male	60	24	Male	40	0	0	0	0	0	0	0	0	0	June	21	YER	63000.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	Yes	I submitted my details to the Social Fund and was nominated	Yes	Yes	Male	Yes	I submitted my details to the Social Fund and was nominated	Carpentry and carpentry training	Yes	0	No	0	No change has occurred	I do not know	Clothes	Qhat	Rice	0	8.0	0.0	5.0	7.0	0.0	14.0	0.0	0	2.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	35.0	0	0	0.0	0	27.0	0.0	0	0.0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	There is no source of income	0	0	0	0	0	1200	motorcycle driver	Some skills in building and using the light	motorcycle driver	No	0.0	Yes	0	Yemen is the land of civilizations	Zabid is the city of science and scientists, and there are many archaeological buildings	None	Ancient buildings must be preserved	Cracked buildings must be repaired	None	Alhadayda	Almurawaea	Alqatie	50.0	31.5	23.0	Some secondary school	Completed secondary school	Some secondary school	33.33333333333333	2	0.0	60	Male	16.666666666666664	0.0	24.0	24.0	33.33333333333333	0	45.6	252.0	42.0
Male	25	Yes	2	Male	25	Yes	Completed secondary school	Yes	Female	18	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	Yes	No	1	25	Male	0	0	0	0	0	0	0	0	1	25	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	February	20	YER	60000.0	March	15	YER	45000.0	April	10	YER	30000.0	May	14	YER	42000.0	June	10	YER	30000.0	July	0	0	0.0	August	0	0	0.0	No	0	Yes	Yes	Male	No	0	Accounting training	Yes	0	No	0	My physical condition has improved	I do not know	Qhat	Not form above	Wheat flour	0	30.0	0.0	25.0	25.0	0.0	20.0	0.0	0	5.0	5.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0	0	25.0	0	125.0	0.0	0	0.0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Low income and high cost of living	0	0	0	0	900	motorcycle driver	Leveling the land - drainage levels - digging - building skills	motorcycle driver	Yes	4.0	Yes	0	History of ancient buildings	The importance of preserving heritage	None	Protection and restoration of archaeological sites	Notify the competent authorities (the Antiquities Authority) in the event that these buildings are exposed to any form of damage	None	Alhadayda	Almurawaea	Alqatie	50.0	21.5	21.5	Completed secondary school	Completed secondary school	Completed secondary school	50.0	1	0.0	25	Male	50.0	0.0	25.0	25.0	50.0	0	25.0	828.0	276.0
Male	26	Yes	5	Male	60	Yes	Completed primary school	Yes	Female	55	0	Completed primary school	No	Male	26	0	University	Yes	Male	23	0	University	No	Female	18	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	Yes	Yes	1	26	Male	0	0	0	0	0	0	0	0	2	60	Male	80	26	Male	20	0	0	0	0	0	0	0	0	0	May	10	USD	100.0	June	15	USD	136.0	January	0	0	0.0	September	0	0	0.0	April	0	0	0.0	August	0	0	0.0	December	0	0	0.0	Yes	I submitted to the Social Fund for Development and was chosen	Yes	Yes	Male	No	0	Mechanic training	Yes	0	No	0	I benefited a lot from the type of soil and the method of afforestation	I do not know	Rice	Education	Meat	0	25.0	0.0	10.0	10.0	0.0	25.0	20.0	10	5.0	5.0	0.0	0.0	15.0	10.0	10.0	26.0	0.0	0	0	0.0	0	0.0	0.0	25	40.0	2	2	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Several months passed when I had a job, and then months passed, and I had a temporary job with a low income	0	0	0	0	0	0	0	0	0	0	I learned the type of soil and how to plant	0	No	0.0	Yes	0	Our history is our civilization, the most important of which are historical and archaeological monuments	0	0	We are preserving our teacher and our city by not vandalizing and carrying out continuous restoration	0	0	Eden	Kritar	Al-Samoud neighborhood alone, the martyr Badr	60.0	36.4	26.0	Completed secondary school	University	University	40.0	2	0.0	26	Male	20.0	0.0	26.0	26.0	40.0	0	53.2	236.0	33.714285714285715
Female	23	No	5	Male	45	Yes	Completed secondary school	Yes	Female	45	0	Completed secondary school	No	Female	23	0	University	Yes	Female	21	0	Completed secondary school	No	Male	20	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	Yes	Yes	1	23	Female	0	0	0	0	0	0	0	0	3	45	Male	25	45	Female	25	23	Female	50	0	0	0	0	0	0	March	25	YER	120.0	April	10	USD	80.0	September	25	USD	160.0	January	0	0	0.0	February	0	0	0.0	May	0	0	0.0	June	0	0	0.0	No	0	Yes	No	Male	No	0	Courses to learn the old building materials Photoshop PhotoScan	No	القابل اقل من جهد العمل 	No	0	Increased experience in ancient landmarks How to deal with the team The financial conditions somewhat improved	I do not know anyone	Clothes	Meat	Wheat flour	0	18.0	0.0	10.0	10.0	0.0	15.0	50.0	0	0.0	2.0	10.0	10.0	0.0	0.0	0.0	0.0	50.0	0	0	0.0	0	0.0	0.0	0	0.0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	Unavailability of business at the end of the year	Unavailability of business at the end of the year	Unavailability of business at the end of the year	2000	An employee in the authority / her father is a worker	How to properly raise old houses	employee in the body	No	0.0	Yes	0	How are the old houses built?	The history of stone reconstruction	old fashion	Preserve and restore ancient monuments on a permanent basis	None	None	Amanah Aleasimuh	Sanea' alqadima	Sanea' alqadimuh	40.0	30.8	23.0	Completed secondary school	University	Completed secondary school	40.0	2	50.0	45	Male	20.0	100.0	23.0	23.0	60.0	75	34.0	240.48000000000002	26.720000000000002
Female	23	No	6	Male	48	Yes	University	Yes	Female	45	0	University	No	Male	26	0	University	Yes	Male	24	0	University	No	Female	23	0	University	Yes	Female	22	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	Yes	No	2	26	Male	23	Female	0	0	0	0	0	0	4	48	Male	20	45	Female	20	26	Male	30	23	Female	30	0	0	0	March	12	USD	60.0	January	0	0	0.0	February	0	0	0.0	April	0	0	0.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	Yes	Renovation.Old inscriptions	Yes	Yes	Male	Yes	The answer is yes	In engravings and ornaments	No	قليل جدا	No	0	Graduation party banned.	I do not know anyone	Education	Clothes	Not form above	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	End of year	1200	A brother works in the cash project, the father is a daily wage worker	How to use a scalpel	can&#39;t find	No	0.0	Yes	0	Getting to know Zabid Castle	Getting to know the old Tuhami houses	Learn about ancient inscriptions	Preserving archaeological sites	None	None	Alhadiduh	Zubid	Zubid	50.0	31.333333333333332	25.0	University	University	University	50.0	3	33.33333333333333	48	Male	33.33333333333333	50.0	24.5	24.5	66.66666666666666	50	33.3	60.0	8.571428571428571
Female	21	No	2	Male	32	Yes	University	Yes	Female	24	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	Yes	Yes	1	21	Female	0	0	0	0	0	0	0	0	1	21	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	March	24	USD	56.0	April	0	0	0.0	January	0	0	0.0	February	0	0	0.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	Yes	Submitted and accepted	No	Yes	Male	Yes	Submitted and accepted	A role in colored wooden decorations, how to restore, how to combine colors	Yes	0	No	0	Make great use of it	I do not know	Wheat flour	Rice	Sugar	0	25.0	0.0	10.0	8.0	0.0	9.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	Because there is no work	Because there is no work	0	Because there is no work	Because there is no work	Because there is no work	Because there is no work	Because there is no work	Because there is no work	Because there is no work	Because there is no work	Because there is no work	1000	Factor	The method of drawing and decorations drawing on wood	There is no	No	0.0	Yes	0	I learned to preserve the Yemeni heritage	None	None	Heritage preservation	None	None	Alhadiduh	Zubid	Zubid	50.0	28.0	28.0	University	University	University	50.0	1	0.0	32	Male	50.0	100.0	21.0	21.0	50.0	100	21.0	56.0	14.0
Female	30	Yes	1	Female	30	Yes	Completed primary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	Yes	No	1	30	Female	0	0	0	0	0	0	0	0	1	30	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	December	15	USD	81.0	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	April	0	0	0.0	May	0	0	0.0	June	0	0	0.0	No	0	Yes	No	Male	No	0	sewing	No	المقابل قليل	No	0	During the month I worked, my conditions improved	I do not know	Rice	Pasta	Sugar	0	0.0	0.0	10.0	0.0	0.0	15.0	0.0	0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	I have no income	I have no income	I have no income	I have no income	I have no income	I have no income	I have no income	I have no income	I have no income	I have no income	I have no income	I have no income	800	sewing	How to deal and communicate	sewing	No	0.0	Yes	0	Inscriptions and archaeological buildings in Zabid	None	None	How do I restore?	Preserving archaeological sites	None	Alhadiduh	Zubid	Zubid	0.0	30.0	30.0	Completed primary school	Completed primary school	Completed primary school	100.0	1	100.0	30	Female	100.0	100.0	30.0	30.0	100.0	100	30.0	81.0	16.2
Female	27	Yes	5	Female	27	Yes	University	Yes	Female	25	0	University	No	Male	20	0	Completed secondary school	No	Male	21	0	Completed secondary school	Yes	Female	19	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	Yes	No	1	27	Female	0	0	0	0	0	0	0	0	1	27	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	September	20	USD	200.0	October	15	USD	100.0	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	April	0	0	0.0	May	0	0	0.0	No	0	No	No	Male	No	0	Training in supervising employees	Yes	0	No	0	Conditions have somewhat improved because the amount is small and not permanent	I do not know	School - Madrassa	Education	Rice	0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50	0	0.0	0	0.0	0.0	0	100.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	there's no job over here	0	0	0	0	0	0	0	0	0	0	0	1500	Design work	Traditional building and old facades	Make modern architectural designs	Yes	200.0	Yes	0	Preserving Yemeni history	Preserving mosques, marinas, and brokers	None	Every building and place has a story and history and must be preserved	None	None	Amanah Aleasimuh	Sanea' alqadima	Sanea' alqadimuh	40.0	22.4	21.0	Completed secondary school	University	Completed secondary school	40.0	2	50.0	27	Female	20.0	100.0	27.0	27.0	20.0	100	27.0	300.0	37.5
Female	32	No	4	Male	38	Yes	University	Yes	Female	32	0	University	Yes	Female	25	0	University	No	Male	20	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Yes	No	1	32	Female	0	0	0	0	0	0	0	0	1	32	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	April	6	USD	58.0	August	24	USD	180.0	September	24	USD	180.0	October	15	USD	80.0	January	0	0	0.0	February	0	0	0.0	March	0	0	0.0	Yes	I have worked on the same project and have experience	Yes	No	Male	Yes	I have previous experience in the same field	The role of disasters and crises and how to manage them	Yes	0	No	0	Conditions improved during this period	I do not know	Clothes	Wheat flour	Rice	0	40.0	0.0	10.0	10.0	5.0	20.0	25.0	0	0.0	0.0	12.0	0.0	20.0	8.0	20.0	0.0	50.0	0	0	18.0	0	0.0	0.0	0	0.0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	no work	2000	employee in the body	How to deal with people and patience	Secretarial studies project	No	0.0	Yes	0	Learn about the heritage of old Sana'a	None	None	The importance of protecting archaeological sites	None	None	Amanah Aleasimuh	Sanea' alqadima	Sanea' alqadimuh	50.0	28.75	28.5	University	University	University	50.0	2	50.0	38	Male	25.0	100.0	32.0	32.0	25.0	100	32.0	498.0	124.5
Male	21	No	7	Male	50	No	No formal education	No	Female	48	No	No formal education	No	Male	38	Yes	Completed secondary school	Yes	Male	35	0	University	Yes	Male	26	0	Completed secondary school	Yes	Female	24	0	Completed secondary school	No	Male	21	0	Completed secondary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Yes	No	1	21	Male	0	0	0	0	0	0	0	0	1	21	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	August	9	YER	24180.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	January	0	0	0.0	February	0	0	0.0	No	0	Yes	Yes	Male	No	0	Mold making training	Yes	0	No	0	did not happen	I do not know	Qhat	Wheat flour	Rice	0	10.0	0.0	5.0	5.0	0.0	5.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	15.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	High cost of living and low income	0	0	0	0	0	0	600	free work	- How to build a yoghurt molds - How to burn a yoghurt - Repairing a stone yoghurt	free work	No	0.0	Yes	0	Learn about the ancient Yemeni heritage	Visit monuments and archaeological buildings	None	The importance of preserving the ancient heritage of demolitions and excavations	Preserving originality and heritage and restoring old buildings	Inform the competent authorities in the event of any danger to these buildings	Alhadayda	Almurawaea	Alqatie	71.42857142857143	34.57142857142857	35.0	Some secondary school	University	Completed secondary school	57.14285714285714	4	0.0	38	Male	14.285714285714285	0.0	21.0	21.0	14.285714285714285	100	21.0	96.72	13.817142857142857
Male	18	No	5	Male	70	Yes	University	Yes	Female	55	0	No formal education	No	Male	20	0	Completed secondary school	Yes	Male	18	0	Completed primary school	Yes	Female	22	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	Yes	No	1	18	Male	0	0	0	0	0	0	0	0	1	70	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	May	16	YER	53.8	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	No	0	Yes	Yes	Male	No	0	Training on how to make road paving	Yes	0	No	0	I got a job and was a guarantor of income, but the period was short	Most of them did not get a job	Sorghum	Wheat flour	Rice	30	24.0	0.0	0.0	0.0	0.0	20.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	There is less work because it is rainy season	0	0	0	0	0	0	0	0	0	0	0	1600	Daily wage construction worker	How to work in the construction of yajur	A construction worker with daily wages and according to the availability of a job opportunity	No	0.0	Yes	0	Nothing	Nothing	Nothing	Nothing	Nothing	Nothing	Alhadiduh	Zubid	Aljamie	60.0	37.0	22.0	Completed primary school	University	Completed primary school	60.0	3	0.0	70	Male	20.0	0.0	18.0	18.0	20.0	0	70.0	0.2152	0.0269
Male	19	No	4	Male	48	Yes	Completed secondary school	Yes	Female	38	0	Completed primary school	No	Female	21	0	Completed secondary school	No	Male	19	0	Some secondary school	Yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	Yes	No	1	19	Male	0	0	0	0	0	0	0	0	2	48	Male	70	19	Male	30	0	0	0	0	0	0	0	0	0	October	24	YER	68000.0	November	0	0	0.0	December	0	0	0.0	April	0	0	0.0	June	0	0	0.0	July	0	0	0.0	May	0	0	0.0	No	0	Yes	Yes	Male	No	0	Training on how to pave roads and build yoghurts	Yes	0	No	0	I was able to get an income for the family and improve their financial situation for a short period	I do not know	Water	Wheat flour	Rice	0	28.0	0.0	5.0	10.0	0.0	20.0	0.0	10	0.0	0.0	0.0	0.0	0.0	0.0	30.0	10.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Because in the month of Ramadan I didn't get a job	0	0	Not getting a job	0	0	0	0	900	Work for the daily wage in any activity and according to the availability of the job opportunity	How to make the roof of ancient houses	Daily wage worker and works in any activity on demand	No	0.0	Yes	0	Nothing	Nothing	Nothing	Preserving the archaeological sites because they are from the ancient heritage	How to make the roof of ancient houses	None	Alhadiduh	Zubid	Aljamie	50.0	31.5	29.5	Some secondary school	Completed secondary school	Some secondary school	50.0	2	0.0	48	Male	25.0	0.0	19.0	19.0	50.0	0	39.3	272.0	45.333333333333336
Male	25	Yes	5	Male	25	Yes	Completed secondary school	Yes	Male	67	0	No formal education	No	Female	52	0	No formal education	No	Male	27	0	Completed primary school	Yes	Male	22	0	Completed primary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Yes	No	1	25	Male	0	0	0	0	0	0	0	0	2	25	Male	50	52	Female	50	0	0	0	0	0	0	0	0	0	July	25	YER	75000.0	August	20	YER	60000.0	September	0	0	0.0	October	0	0	0.0	April	0	0	0.0	June	0	0	0.0	March	0	0	0.0	No	0	Yes	Yes	Male	No	0	How to build a yoghurt	Yes	0	Yes	تم تحديد الاجور اليوميه من قبل مهندس المشروع	Acquired new skills at work	Try to find job opportunities anywhere	Wheat flour	Water	Rice	0	40.0	0.0	15.0	15.0	0.0	25.0	0.0	20	5.0	0.0	5.0	0.0	5.0	15.0	30.0	20.0	0.0	0	0	15.0	0	15.0	0.0	0	0.0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Because he was sick and could not work	0	0	0	1200	Daily wage worker in construction and according to the availability of a job opportunity	How to build the yajour	A construction worker with daily wages and according to the availability of a job opportunity	Yes	140.0	Yes	0	Nothing	Nothing	Nothing	How to preserve and protect archaeological sites	Restoration of ancient buildings	None	Alhadiduh	Zubid	Aljamie	80.0	38.6	27.0	Some primary school	Completed secondary school	Completed primary school	40.0	2	0.0	25	Male	20.0	0.0	25.0	25.0	40.0	50	38.5	540.0	108.0
Female	24	No	3	Male	27	Yes	University	Yes	Female	24	0	Completed secondary school	No	Female	57	0	University	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Yes	No	1	24	Female	0	0	0	0	0	0	0	0	1	24	Female	100	0	0	0	0	0	0	0	0	0	0	0	0	March	20	YER	52000.0	April	0	0	0.0	May	0	0	0.0	June	0	0	0.0	July	0	0	0.0	August	0	0	0.0	September	0	0	0.0	No	0	Yes	Yes	Male	No	0	Computer training	Yes	0	No	0	I learned new things about engraving and how to carve on wood, and I contributed the money I received from work to buy food.	I do not know	Water	Wheat flour	Rice	0	20.0	0.0	10.0	5.0	0.0	15.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	10.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Because the head of the family did not get any work	0	0	0	0	800	The main source of the head of the family from his work on his motorcycles	How to engraving on wood	There is no	No	0.0	Yes	0	Knowledge of the ancient civilizations of Yemen	Knowledge of the ancient civilizations of Yemen	None	Nothing	Nothing	Nothing	Alhadiduh	Zubid	Aljamie	33.33333333333333	36.0	27.0	University	University	University	33.33333333333333	1	0.0	27	Male	33.33333333333333	100.0	24.0	24.0	33.33333333333333	100	24.0	208.0	69.33333333333333
Male	37	Yes	2	Male	37	Yes	University	Yes	Female	29	0	Completed secondary school	No	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	Yes	Yes	1	37	Male	0	0	0	0	0	0	0	0	1	37	Male	100	0	0	0	0	0	0	0	0	0	0	0	0	July	25	YER	257000.0	August	0	0	0.0	September	0	0	0.0	October	0	0	0.0	November	0	0	0.0	December	0	0	0.0	January	0	0	0.0	Yes	I was selected based on my experience in the field of cultural heritage	Yes	Yes	Male	Yes	I was selected based on my experience in the field of cultural heritage	Training in the field of cultural heritage and the protection of ancient heritage	Yes	0	Yes	تم تحديدة بموجب عقد شهري	There were many changes on the material, cultural and social level, as I began to realize the importance of learning the English language, in addition to improving the financial situation	Start looking for other job opportunities	Not form above	Qhat	School - Madrassa	0	20.0	0.0	10.0	8.0	22.0	10.0	20.0	20	2.0	2.0	10.0	5.0	20.0	5.0	8.0	0.0	20.0	42	0	16.0	0	100.0	0.0	0	0.0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2020	0	0	0	1000	Freelance work on demand	- I added credit to my skills and expanded my experience in the field of construction and planning - My database expanded and I gained experiences through my presence with engineers in field work sites	Freelance work on demand	No	0.0	Yes	0	The importance of preserving and restoring historical heritage because it is considered a national treasure	The demolition and obliteration of ancient buildings must be reduced	Any demolition or obliteration of these buildings must be reported to the competent authority	The ancient buildings are a great wealth	None	None	Alhadayda	Almurawaea	Alqatie	50.0	33.0	33.0	University	University	University	50.0	1	0.0	37	Male	50.0	0.0	37.0	37.0	50.0	0	37.0	1028.0	205.6
